condition,epoch,train_loss,val_score
E,156,0.3261991166754773,0.8260985116938341
E,157,0.31586884099401924,0.8338944011339475
E,158,0.30560828627724396,0.8439936215450036
E,159,0.29446579790429067,0.8611800141743444
E,160,0.2867827664472555,0.8441708008504606
E,161,0.313686119882684,0.8450566973777464
E,162,0.3077728462062384,0.8454110559886605
E,163,0.29233768562737267,0.8402728561304039
E,164,0.27513334958961133,0.8510807937632884
E,165,0.298642033220906,0.8409815733522326
E,166,0.29818793680322797,0.8363749114103471
E,167,0.2860653302387187,0.847360028348689
E,168,0.30242122945032623,0.8514351523742026
E,169,0.29676990289437144,0.8475372076541461
E,170,0.28699316633375066,0.8478915662650602
E,171,0.28764204269177035,0.83743798724309
E,172,0.28851874682464096,0.8468284904323174
E,173,0.3183439011244397,0.8434620836286322
E,174,0.2822712922566815,0.8464741318214033
E,175,0.28399161994457245,0.8466513111268604
E,176,0.2911211334561047,0.8537384833451453
E,177,0.2700779287046508,0.8501948972360028
E,178,0.29536119025004537,0.8482459248759744
E,179,0.3122886217346317,0.846296952515946
E,180,0.2947866985280263,0.8395641389085755
E,181,0.2865235154566012,0.8349574769666902
E,182,0.28564914061050667,0.8409815733522324
E,183,0.30157369061520223,0.8291105598866053
E,184,0.28869138501192393,0.8478915662650602
E,185,0.2755058213676277,0.8595854004252304
E,186,0.27356600604559245,0.851966690290574
E,187,0.28313138688865463,0.8510807937632885
E,188,0.24347559833212903,0.8514351523742026
E,189,0.2722399858267684,0.8540928419560596
H,0,0.6798016442672202,0.7517717930545712
H,1,0.6101543285736912,0.781715095676825
H,2,0.5726516841861763,0.7670092133238838
H,3,0.5678728944376895,0.791991495393338
H,4,0.5221338202490619,0.7927002126151665
H,5,0.5057526064154348,0.7909284195605953
H,6,0.4789508695371057,0.8075832742735649
H,7,0.5004831528487174,0.8169737774627923
H,8,0.4943230444271314,0.8088235294117647
H,9,0.4655615321703647,0.8203401842664777
H,10,0.45974209948785993,0.794826364280652
H,11,0.45475446653405305,0.8284904323175053
H,12,0.45935392698371097,0.8051027639971651
H,13,0.44015491204826457,0.8187455705173635
H,14,0.4497482661451948,0.8332742735648476
H,15,0.4333400026110834,0.816619418851878
H,16,0.43343713399218886,0.7946491849751949
H,17,0.452215001893867,0.8463855421686747
H,18,0.41411086171865463,0.8189227498228208
H,19,0.4249215734093205,0.822289156626506
H,20,0.41778066450435863,0.8361091424521617
H,21,0.4421855310272229,0.8444365698086465
H,22,0.4118732067168151,0.8392983699503899
H,23,0.4064265203564183,0.8618001417434444
H,24,0.40905945110870034,0.851346562721474
H,25,0.42053455261415557,0.8667611622962438
H,26,0.39155836949909206,0.8658752657689582
H,27,0.37737163395228746,0.8462083628632175
H,28,0.38781145901272174,0.8541814316087881
H,29,0.3737980817738724,0.8267186392629341
H,30,0.4061460517910554,0.8355776045357902
H,31,0.3731558053803287,0.8345145287030474
H,32,0.3729998459304242,0.8431963146704464
H,33,0.3800278599128911,0.8435506732813607
H,34,0.38186062904270857,0.839652728561304
H,35,0.3746654196936441,0.8277817150956769
H,36,0.3883339896994202,0.8097094259390504
H,37,0.35428828405412405,0.813607370659107
H,38,0.38066764102366407,0.8196314670446492
H,39,0.36118475663916844,0.8359319631467045
H,40,0.34664703355366855,0.8449681077250176
H,41,0.38290154400869814,0.8311481218993623
H,42,0.36947267715770166,0.8458540042523033
H,43,0.34236412850747766,0.8361091424521615
H,44,0.35198170761577785,0.833982990786676
H,45,0.33505161180111925,0.8238837703756201
H,46,0.35745679372676503,0.8276045357902196
H,47,0.3477299665223415,0.8288447909284196
H,48,0.3360869684379156,0.8274273564847626
H,49,0.3788458122014019,0.8206945428773919
H,50,0.34090481053939775,0.8396527285613041
H,51,0.34777323644314156,0.826541459957477
H,52,0.34899360688991454,0.8192771084337349
H,53,0.3244285108153953,0.8104181431608788
H,54,0.34782842691301513,0.8203401842664776
H,55,0.3390091302020377,0.818036853295535
I,0,0.6918108059387458,0.6172927002126152
I,1,0.686160834604188,0.5891211906449326
I,2,0.6756121753469894,0.6436924167257264
I,3,0.6536551100250921,0.6826718639262934
I,4,0.6504372248524114,0.6940113394755493
I,5,0.6228436051230681,0.6463501063075832
I,6,0.5963488917209601,0.7209425939050319
I,7,0.6039874136055771,0.7476966690290573
I,8,0.5884369500961742,0.7184620836286321
I,9,0.578054668920997,0.7251948972360029
I,10,0.5598400616528172,0.6798369950389793
I,11,0.5417131643350187,0.741318214032601
I,12,0.5444213368586803,0.7629340892983698
I,13,0.5324355940285482,0.7372430900070871
I,14,0.5335239532746767,0.793408929836995
I,15,0.5014153768945682,0.778880226789511
I,16,0.49626125875664384,0.7760453579021971
I,17,0.5093479389814954,0.7831325301204819
I,18,0.4740450396937759,0.8081148121899362
I,19,0.48291831816497605,0.8229978738483344
I,20,0.48744428148003,0.7886250885896527
I,21,0.5184354740930232,0.7927002126151665
I,22,0.4703458911543222,0.767363571934798
I,23,0.49493948306496205,0.7772856130403969
I,24,0.5001284665869254,0.7666548547129695
I,25,0.4558810582384467,0.807760453579022
I,26,0.44074557888272564,0.8293763288447908
I,27,0.480322434664949,0.819454287739192
I,28,0.4597169377988106,0.8167965981573353
I,29,0.45727848036116675,0.8072289156626505
I,30,0.4450203897431493,0.8176824946846208
I,31,0.4405845936975981,0.8270729978738484
I,32,0.43707527835412247,0.76293408929837
I,33,0.4335970572735134,0.8330970942593905
I,34,0.4360582926065514,0.8217576187101346
I,35,0.4326626375611675,0.8260099220411057
I,36,0.4068700771680788,0.8233522324592488
I,37,0.41796074859111715,0.828136073706591
I,38,0.4368093204316928,0.8373493975903615
I,39,0.4376571756836615,0.8355776045357902
I,40,0.4086840756139473,0.8123671155209071
I,41,0.4236974927204612,0.8045712260807937
I,42,0.4050683506556149,0.8116583982990787
I,43,0.4310478169936687,0.8157335223245925
I,44,0.40996683006616014,0.8070517363571934
I,45,0.4113904287009255,0.828136073706591
I,46,0.4142017478466426,0.8472714386959603
I,47,0.3999346225203848,0.8097094259390504
I,48,0.4010889849282409,0.7969525159461375
I,49,0.40621433543090363,0.793231750531538
I,50,0.40246834103508217,0.8283132530120482
I,51,0.4144581241631194,0.7900425230333097
I,52,0.40411336806994913,0.8421332388377037
I,53,0.402550291588628,0.8277817150956768
I,54,0.3836922376588183,0.8341601700921333
I,55,0.388523943366875,0.8449681077250177
I,56,0.3758118163524686,0.8288447909284196
I,57,0.40728035184407707,0.8403614457831325
I,58,0.3781076449974391,0.816442239546421
I,59,0.4002181351135828,0.8458540042523034
I,60,0.38123204453701254,0.800673281360737
I,61,0.36230670354378064,0.8148476257973067
I,62,0.3815399369862127,0.8504606661941886
I,63,0.40605677480466273,0.819277108433735
I,64,0.3705064364047231,0.8187455705173635
I,65,0.3796919863674894,0.8284904323175053
I,66,0.3474575542648764,0.8114812189936216
I,67,0.3760778138499805,0.8238837703756201
I,68,0.3568679836676701,0.8097094259390504
I,69,0.3813999683755499,0.8175053153791637
I,70,0.36427258627832326,0.8219347980155918
I,71,0.3806601743532443,0.8109496810772501
I,72,0.38195763290614676,0.8175053153791637
I,73,0.35608420971058014,0.8178596739900779
I,74,0.35442729883116525,0.8242381289865344
I,75,0.3702658557480103,0.8061658398299079
I,76,0.3793925384157582,0.7537207654145995
I,77,0.3196604909975768,0.8143160878809356
I,78,0.3722691560764552,0.8208717221828491
I,79,0.3354186774354036,0.777639971651311
I,80,0.3526066095908295,0.8217576187101346
I,81,0.3501942881787392,0.8261871013465628
I,82,0.33398856746498495,0.8315024805102764
I,83,0.340169519743588,0.8148476257973069
I,84,0.32908776132880074,0.8051027639971651
I,85,0.35678726535805155,0.8100637845499646
I,86,0.33186581199008386,0.8178596739900781
I,87,0.3526676247006674,0.8114812189936215
I,88,0.34614769292162045,0.8276045357902196
I,89,0.33317383979202103,0.8307937632884479
I,90,0.3274230355010858,0.8160878809355068
I,91,0.3362680567845114,0.8306165839829908
I,92,0.33317591577743816,0.815024805102764
